Wall time,Step,Value
1690452346.8757977,235,8.845417022705078
1690452350.4073868,471,12.532971382141113
1690452354.115203,707,15.38591194152832
1690452357.9505835,943,17.476720809936523
1690452361.9066653,1179,18.863414764404297
1690452365.4695127,1415,21.250947952270508
1690452369.050763,1651,20.45427703857422
1690452372.8518825,1887,20.052352905273438
1690452376.654292,2123,19.881982803344727
1690452380.7236226,2359,19.397018432617188
1690452384.5381575,2595,18.904632568359375
1690452388.3650818,2831,18.44133949279785
1690452392.1975317,3067,18.224699020385742
1690452396.0452404,3303,17.9563045501709
1690452400.0902894,3539,17.492124557495117
1690452403.8337371,3775,17.425512313842773
1690452407.5486963,4011,16.96510887145996
1690452411.2460344,4247,16.659942626953125
1690452415.046238,4483,16.445802688598633
1690452419.0720968,4719,16.30479621887207
1690452422.8257992,4955,16.00743865966797
1690452426.5302656,5191,15.864709854125977
1690452430.2268963,5427,15.586665153503418
1690452433.9817634,5663,15.39227294921875
1690452437.9307704,5899,15.2357177734375
1690452441.6377406,6135,14.998111724853516
1690452445.4502602,6371,14.854205131530762
1690452449.0742698,6607,14.608476638793945
1690452452.8626204,6843,14.451939582824707
1690452456.7907848,7079,14.29285717010498
1690452460.3402832,7315,14.15644359588623
1690452463.8422098,7551,14.0052490234375
1690452467.3336244,7787,13.868760108947754
1690452470.912167,8023,13.657419204711914
1690452474.6771634,8259,13.585119247436523
1690452478.2505338,8495,13.414604187011719
1690452481.8214219,8731,13.289373397827148
1690452485.3690865,8967,13.10950756072998
1690452488.869109,9203,13.01821231842041
1690452492.6196628,9439,12.905288696289062
1690452496.1339262,9675,12.737565040588379
1690452499.733931,9911,12.665458679199219
1690452503.2494178,10147,12.53359603881836
1690452506.8079515,10383,12.401902198791504
1690452510.592642,10619,12.285276412963867
1690452514.1184952,10855,12.179176330566406
1690452517.6586568,11091,12.163586616516113
1690452521.19096,11327,12.03319263458252
1690452524.7305255,11563,11.942862510681152
1690452528.4898326,11799,11.782753944396973
1690452531.990019,12035,11.745213508605957
1690452535.4870455,12271,11.676918983459473
1690452538.9619203,12507,11.585054397583008
1690452542.403346,12743,11.467178344726562
1690452546.2377446,12979,11.355464935302734
1690452549.7457337,13215,11.269950866699219
1690452553.2611294,13451,11.186373710632324
1690452556.8101888,13687,11.150132179260254
1690452560.3100252,13923,11.030524253845215
1690452564.0666611,14159,10.989903450012207
1690452567.5814373,14395,10.883719444274902
1690452571.1392584,14631,10.83689022064209
1690452574.6957839,14867,10.720788955688477
1690452578.2646017,15103,10.67175006866455
1690452582.000405,15339,10.594444274902344
1690452585.4964304,15575,10.523417472839355
1690452588.9774876,15811,10.416863441467285
1690452592.4453611,16047,10.346596717834473
1690452595.903326,16283,10.314807891845703
1690452599.7475183,16519,10.226079940795898
1690452603.2286584,16755,10.20180606842041
1690452606.7379327,16991,10.143929481506348
1690452610.2016652,17227,10.089561462402344
1690452613.6735344,17463,9.97036361694336
1690452617.402644,17699,9.958115577697754
1690452620.9378657,17935,9.852983474731445
1690452624.3697667,18171,9.821069717407227
1690452627.8138256,18407,9.74105167388916
1690452631.25605,18643,9.758585929870605
1690452634.895088,18879,9.66573429107666
1690452638.3319213,19115,9.603294372558594
1690452641.98768,19351,9.569167137145996
1690452645.459027,19587,9.55006217956543
1690452648.9509277,19823,9.440162658691406
1690452652.6967976,20059,9.416170120239258
1690452656.189408,20295,9.309518814086914
1690452659.6562712,20531,9.290729522705078
1690452663.117521,20767,9.270989418029785
1690452666.658956,21003,9.211199760437012
1690452670.4051437,21239,9.174089431762695
1690452673.9057145,21475,9.071757316589355
1690452677.3946664,21711,9.045647621154785
1690452680.870397,21947,9.008809089660645
1690452684.4058015,22183,8.98914623260498
1690452688.1201384,22419,8.897178649902344
1690452691.644342,22655,8.854626655578613
1690452695.1639538,22891,8.882604598999023
1690452698.6315963,23127,8.815770149230957
1690452702.1651044,23363,8.768961906433105
1690452705.9267714,23599,8.705395698547363
1690452709.4381995,23835,8.688335418701172
1690452712.9384782,24071,8.622016906738281
1690452716.3831058,24307,8.624038696289062
1690452719.828983,24543,8.580348014831543
1690452723.5529094,24779,8.555410385131836
1690452727.0514789,25015,8.478165626525879
1690452730.5826516,25251,8.5165433883667
1690452734.22521,25487,8.371280670166016
1690452737.753573,25723,8.398131370544434
1690452741.4853714,25959,8.30824089050293
1690452744.984057,26195,8.29455852508545
1690452748.6906455,26431,8.288646697998047
1690452752.1282969,26667,8.254196166992188
1690452755.557946,26903,8.202585220336914
1690452759.2358546,27139,8.204297065734863
1690452762.7388296,27375,8.141148567199707
1690452766.2498221,27611,8.114492416381836
1690452769.8952096,27847,8.06381893157959
1690452773.3988008,28083,8.04680061340332
1690452777.1528366,28319,8.024538040161133
1690452780.6765225,28555,8.00398063659668
1690452784.1219995,28791,7.944703102111816
1690452787.723431,29027,7.909143924713135
1690452791.3480334,29263,7.886368274688721
1690452795.0800998,29499,7.86478853225708
1690452798.6412172,29735,7.821343898773193
1690452802.1638389,29971,7.821300983428955
1690452805.7109742,30207,7.7498393058776855
1690452809.215691,30443,7.7453413009643555
1690452812.905989,30679,7.700859069824219
1690452816.4046483,30915,7.683101654052734
1690452819.9106095,31151,7.652977466583252
1690452823.3705428,31387,7.6291913986206055
1690452826.8588507,31623,7.583022594451904
1690452830.6282887,31859,7.575178623199463
1690452834.1594799,32095,7.576229095458984
1690452837.6535766,32331,7.542040824890137
1690452841.403369,32567,7.450666904449463
1690452844.8990593,32803,7.464590549468994
1690452848.5893123,33039,7.4269256591796875
1690452852.0893693,33275,7.430887699127197
1690452855.534261,33511,7.365640640258789
1690452859.001921,33747,7.365457057952881
1690452862.533906,33983,7.3119072914123535
1690452866.3310187,34219,7.295383930206299
1690452869.884606,34455,7.2970967292785645
1690452873.398321,34691,7.257784366607666
1690452876.8371363,34927,7.255067348480225
1690452880.2791677,35163,7.204672813415527
1690452883.9705923,35399,7.206547260284424
1690452887.4100356,35635,7.152922630310059
1690452890.8778584,35871,7.1575188636779785
1690452894.3447695,36107,7.128871917724609
1690452897.82721,36343,7.1278252601623535
1690452901.5389416,36579,7.063710689544678
1690452905.0585341,36815,7.0492143630981445
1690452908.4976506,37051,7.034056186676025
1690452911.95521,37287,6.981317043304443
1690452915.4176083,37523,6.995657920837402
1690452919.0339324,37759,6.945476055145264
1690452922.4500902,37995,6.9385786056518555
1690452925.8847876,38231,6.89927339553833
1690452929.4081366,38467,6.870187759399414
1690452932.8700228,38703,6.890140056610107
1690452936.5586355,38939,6.852365016937256
1690452940.0248747,39175,6.833479881286621
1690452943.6011503,39411,6.780640602111816
1690452947.0748436,39647,6.790238380432129
1690452950.5703306,39883,6.779220104217529
1690452954.3482323,40119,6.765732765197754
1690452958.0374484,40355,6.729144096374512
1690452961.5222661,40591,6.725396156311035
1690452965.0155838,40827,6.687621116638184
1690452968.497022,41063,6.677732467651367
1690452972.222005,41299,6.632269382476807
1690452975.7003655,41535,6.651031970977783
1690452979.1971438,41771,6.594045639038086
1690452982.677858,42007,6.580105781555176
1690452986.216477,42243,6.5563812255859375
1690452989.9345684,42479,6.576766014099121
1690452993.400225,42715,6.555454730987549
1690452996.883266,42951,6.516872882843018
1690453000.3787453,43187,6.510297775268555
1690453003.8597088,43423,6.486538887023926
1690453007.583571,43659,6.4631123542785645
1690453010.9839113,43895,6.458264350891113
1690453014.4582727,44131,6.414028167724609
1690453017.9369175,44367,6.368645668029785
1690453021.3962684,44603,6.399360656738281
1690453025.1727974,44839,6.350368499755859
1690453028.738615,45075,6.36756706237793
1690453032.3465643,45311,6.34121036529541
1690453035.8379006,45547,6.2818827629089355
1690453039.3686683,45783,6.296108722686768
1690453043.093676,46019,6.303531169891357
1690453046.5586164,46255,6.24345064163208
1690453050.0530713,46491,6.277838706970215
1690453053.5024745,46727,6.2348551750183105
1690453057.1499827,46963,6.221160888671875
1690453060.8158104,47199,6.207131862640381
