Wall time,Step,Value
1690449964.732555,235,1701.3927001953125
1690449966.4234235,471,1559.025146484375
1690449968.024894,707,1536.10205078125
1690449969.5966163,943,1521.5018310546875
1690449971.284736,1179,1510.51318359375
1690449972.8499382,1415,1501.401123046875
1690449974.5263057,1651,1494.052490234375
1690449976.1765714,1887,1488.4195556640625
1690449977.8898797,2123,1483.522216796875
1690449979.6653051,2359,1479.33154296875
1690449981.2845116,2595,1475.8436279296875
1690449982.8875132,2831,1472.7359619140625
1690449984.5104356,3067,1470.0782470703125
1690449986.1074488,3303,1468.2105712890625
1690449987.8576272,3539,1465.7576904296875
1690449989.5483792,3775,1464.2684326171875
1690449991.1466267,4011,1462.6932373046875
1690449992.7959263,4247,1461.3592529296875
1690449994.4605322,4483,1459.8280029296875
1690449996.2078433,4719,1459.0289306640625
1690449997.8923948,4955,1458.4244384765625
1690449999.5075657,5191,1457.0689697265625
1690450001.157196,5427,1456.132568359375
1690450002.7514412,5663,1455.0010986328125
1690450004.5266814,5899,1454.417236328125
1690450006.094893,6135,1454.0374755859375
1690450007.632539,6371,1453.6556396484375
1690450009.2193432,6607,1452.7423095703125
1690450010.8436208,6843,1452.177490234375
1690450012.5799608,7079,1451.562255859375
1690450014.1768286,7315,1451.5692138671875
1690450015.7620177,7551,1450.8394775390625
1690450017.468149,7787,1450.0751953125
1690450019.0524836,8023,1449.8572998046875
1690450020.7301817,8259,1449.4521484375
1690450022.2692254,8495,1448.854248046875
1690450023.8286011,8731,1448.5955810546875
1690450025.3922853,8967,1448.107666015625
1690450026.9307008,9203,1447.786865234375
1690450028.5962563,9439,1447.7994384765625
1690450030.1350858,9675,1447.474365234375
1690450031.6864853,9911,1447.2706298828125
1690450033.3289313,10147,1446.6861572265625
1690450034.9345574,10383,1446.3968505859375
1690450036.6418738,10619,1446.1558837890625
1690450038.211823,10855,1445.822265625
1690450039.7700577,11091,1445.580322265625
1690450041.3741791,11327,1445.569091796875
1690450043.0202396,11563,1445.17236328125
1690450044.8151703,11799,1445.0260009765625
1690450046.5101361,12035,1444.759521484375
1690450048.1950228,12271,1444.5911865234375
1690450049.8374019,12507,1444.261962890625
1690450051.4627993,12743,1444.32958984375
1690450053.1511827,12979,1444.1131591796875
1690450054.7846808,13215,1443.72265625
1690450056.4289882,13451,1443.7349853515625
1690450058.096956,13687,1443.4453125
1690450059.7301767,13923,1443.204833984375
1690450061.4099336,14159,1443.260986328125
1690450063.027672,14395,1443.224609375
1690450064.6365602,14631,1442.9197998046875
1690450066.2320023,14867,1442.8668212890625
1690450067.820551,15103,1442.682373046875
1690450069.6273906,15339,1442.5565185546875
1690450071.2603223,15575,1442.4952392578125
